TICKER,DATE,CLOSE,OPEN,HIGH,LOW,VOLUME
VN30-IDX,20140409,508.58,504.91,509.11,504.87,15448896
VN30-IDX,20140408,503.74,501.7,503.99,500.44,7995210
VN30-IDX,20140407,502.07,503.36,505.72,502.07,9950950
VN30-IDX,20140406,502.97,497.9,504.01,497.9,16339625
VN30-IDX,20140405,497.38,496.32,498.49,495.95,7783430
VN30-IDX,20140404,494.12,493.82,495.69,493.17,7778700
VN30-IDX,20140403,489.76,491,491.26,488.26,10291410
VN30-IDX,20140402,491.98,491.86,493.76,491.15,8536950
VN30-IDX,20140401,492.29,487.18,492.8,486.57,11424000
VN30-IDX,20140331,489.61,492.91,493.88,488.47,15204506
VN30-IDX,20140330,490.78,488.89,492.65,488.62,11938838
VN30-IDX,20140329,488.37,488.16,491.43,487.62,17137727
VN30-IDX,20140328,491.34,494.3,495.23,489.25,16067060
VN30-IDX,20140327,495.86,496.65,500.33,495.08,17214250
VN30-IDX,20140326,497.43,507.48,507.98,497.43,31105509
VN30-IDX,20140325,502.6,494.22,502.6,493.03,35508800
VN30-IDX,20140324,494.11,493.34,495.61,491.73,22765645
VN30-IDX,20140323,493.04,484.62,493.42,484.62,23307399
VN30-IDX,20140322,488.63,493.47,494.06,488.08,10562920
VN30-IDX,20140321,492.36,484.56,492.44,484.56,16840230
VN30-IDX,20140320,483.12,481.63,483.68,481.57,25305843
VN30-IDX,20140319,481.57,479.15,482.81,479.15,8113340
VN30-IDX,20140318,479.58,482.21,484.13,479.58,10083070
VN30-IDX,20140317,482.49,487.75,488.99,482.03,10961650
VN30-IDX,20140316,490.64,489.41,493.74,488.99,13401270
VN30-IDX,20140315,488.82,485.27,488.82,483.75,10278700
VN30-IDX,20140314,485.42,487.69,490.86,485.42,8639000
VN30-IDX,20140313,486.95,489.92,491,485.18,16232870
VN30-IDX,20140312,492.66,496.45,498.47,491.33,13048800
VN30-IDX,20140311,497.73,494.03,497.73,492.48,31279073
VN30-IDX,20140310,491.71,492.5,493.38,489.93,14827261
VN30-IDX,20140309,492.77,494.63,497.29,492.72,15938599
VN30-IDX,20140308,493.73,496.72,496.72,492.34,19230090
VN30-IDX,20140307,498.09,499.37,503.58,496.43,30421170
VN30-IDX,20140306,500.34,503.97,504.21,499.4,17793229
VN30-IDX,20140305,504.71,504.85,507.84,504.52,17311290
VN30-IDX,20140304,508.23,507.23,510.37,504.02,12721510
VN30-IDX,20140303,506.67,508.37,510.6,505.02,24154241
VN30-IDX,20140302,510.81,512.47,512.58,508.64,24394912
VN30-IDX,20140301,507.94,500.65,509.25,500.65,43243730
VN30-IDX,20140228,500.24,500.82,504.1,498.63,21665892
VN30-IDX,20140227,504.19,507.6,507.6,503.16,54256623
VN30-IDX,20140226,506.49,508.64,509.72,505.27,17563506
VN30-IDX,20140225,509.99,508.09,512.94,506.52,33257769
VN30-IDX,20140224,508.15,511.07,515.88,508.15,24169979
VN30-IDX,20140223,509.41,508.56,512.97,506.39,26371010
VN30-IDX,20140222,504.11,498.66,504.99,498.48,59818755
VN30-IDX,20140221,498.02,490.63,498.02,490.63,69414862
VN30-IDX,20140220,492.89,503.83,504.28,492.89,101405290
VN30-IDX,20140219,505.65,509.06,509.52,504.6,38844800
VN30-IDX,20140218,507.07,508.92,511.69,506.35,12845910
VN30-IDX,20140217,513.38,513.62,516.15,511.63,16558892
VN30-IDX,20140216,510.81,510.47,512.33,508.55,13002703
VN30-IDX,20140215,513.44,521.46,521.47,511.33,18860300
VN30-IDX,20140214,514.27,507.43,514.59,507.43,32964501
VN30-IDX,20140213,501.58,504.2,509.76,499.93,20637310
VN30-IDX,20140212,508.45,514.66,514.66,508.35,23842983
VN30-IDX,20140211,516.86,520.69,523.83,515.12,34206970
VN30-IDX,20140210,518.86,507.94,518.93,507.94,18087624
VN30-IDX,20140209,504.61,510.7,510.7,500.21,30905830
VN30-IDX,20140208,513.46,519.78,524.08,513.46,20806370
VN30-IDX,20140207,519.7,522.7,527.27,516.04,25248360
VN30-IDX,20140206,522.9,533.01,535.84,522.9,33520609
VN30-IDX,20140205,536.35,546.27,549.75,536.25,49299294
VN30-IDX,20140204,547.94,554.92,557.15,547.87,25679750
VN30-IDX,20140203,554.74,559.31,561.53,551.62,40035280
VN30-IDX,20140202,557.35,557.2,560.55,554.42,26927770
VN30-IDX,20140201,557.02,554.29,561.45,552.53,40418681
VN30-IDX,20140131,552.3,547.61,552.54,546.4,28487850
VN30-IDX,20140130,542.5,536.81,545.21,536.81,32884840
VN30-IDX,20140129,536.1,539.04,541.83,532.05,25484791
VN30-IDX,20140128,539.72,544.13,545.52,537.51,25698490
VN30-IDX,20140127,541.2,541.77,542.85,538.19,21069100
VN30-IDX,20140126,538.1,542.53,544.68,538.06,26614551
VN30-IDX,20140125,542.78,541.69,543.73,540.02,26670110
VN30-IDX,20140124,534.89,534.82,536,528.69,36901909
VN30-IDX,20140123,533.6,535.39,538.98,533.5,19755622
VN30-IDX,20140122,533.74,535.44,539.82,533.37,42513448
VN30-IDX,20140121,533.68,539.07,542.43,532.9,52340803
VN30-IDX,20140120,541.6,544.76,551.52,540.85,59020130
VN30-IDX,20140119,544.13,542.21,546.98,538.91,52674007
VN30-IDX,20140118,539.17,533.23,535.33,530.48,29367870
VN30-IDX,20140117,532.3,540.29,540.68,532.3,41678070
VN30-IDX,20140116,537.28,531.24,540.43,530.07,42218720
VN30-IDX,20140115,527.63,523.17,527.63,519.55,38366734
VN30-IDX,20140114,517.4,516.42,521.09,514.56,32329818
VN30-IDX,20140113,515.64,516.64,517.75,513.8,23471970
VN30-IDX,20140112,511.51,510.45,515.13,509.25,48736760
VN30-IDX,20140111,507.35,499.29,508.26,498.44,27507094
VN30-IDX,20140110,500.28,507.11,507.78,500.28,16010040
VN30-IDX,20140109,505.77,499.97,506.73,499.65,21350169
VN30-IDX,20140108,500.07,501.93,503.36,496.99,19547270
VN30-IDX,20140107,498.48,507.21,507.59,502.54,25510650
VN30-IDX,20140106,504.54,499.74,505.33,493.89,24629550
VN30-IDX,20140105,502.41,514.7,515.73,502.41,35145910
VN30-IDX,20140104,517.27,517.61,518.09,509.49,29033600
VN30-IDX,20140103,512.84,508.04,511.28,507.97,26849750
VN30-IDX,20140102,505.54,503.84,509.78,503.84,27815150
VN30-IDX,20140101,506.8,505.63,512.9,504.76,35976080
VN30-IDX,20131231,501.29,494.24,500.77,494.24,24087151
VN30-IDX,20131230,497.22,498.03,500.61,496.82,24270550
VN30-IDX,20131229,502.82,489.49,502.82,486.57,52359080
VN30-IDX,20131228,491.23,493.22,493.22,489.36,24759814
VN30-IDX,20131227,486.42,485.49,490.9,482.87,23032440
VN30-IDX,20131226,487.03,485,485,485,12468280
VN30-IDX,20131225,489.05,495.63,503.39,494.47,29859440
VN30-IDX,20131224,505.9,500.2,506.49,494.59,38082410
VN30-IDX,20131223,508.41,534.73,538.98,507.2,48176720
VN30-IDX,20131222,503.54,495.69,503.74,495.45,30746560
VN30-IDX,20131221,491.01,488.36,488.36,485.55,47848193
VN30-IDX,20131220,485.18,479.93,483.19,478.85,71676480
VN30-IDX,20131219,480.89,487.72,489.94,479.53,63583438
VN30-IDX,20131218,485.85,477.83,485.81,477.83,25795020
VN30-IDX,20131217,477.77,478.71,483.72,476.78,34210990
VN30-IDX,20131216,476.4,471.09,476.4,467.88,29349270
VN30-IDX,20131215,470.97,460.85,470.97,460.85,24397900
VN30-IDX,20131214,462.27,465.01,465.01,462.27,26950870
VN30-IDX,20131213,465.44,459.4,465.44,459.17,22655020
VN30-IDX,20131212,451.22,451.22,451.22,451.22,18027870
VN30-IDX,20131211,443.54,439.63,445.37,439.63,18843258
VN30-IDX,20131210,446.08,445.37,446.08,443.1,16124541
VN30-IDX,20131209,450.22,447.79,450.22,447.79,17790050
VN30-IDX,20131208,446.23,457.37,457.37,446.23,16144770
VN30-IDX,20131207,458.23,464.25,464.25,456.52,23972730
VN30-IDX,20131206,464.73,467.18,467.18,461.49,27276577
VN30-IDX,20131205,460.98,452.13,460.98,450,22068580
VN30-IDX,20131204,449.31,448.37,450.13,443.38,20244966
VN30-IDX,20131203,447.47,449.38,449.38,441.6,13467070
